COMBUSTIBLE;ESTADO;FECHA_REGISTRO;ANIO_REGISTRO;CLASE;DEPARTAMENTO;CANTIDAD 
ELECTRICO;ACTIVO;27/02/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;25/03/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;12/03/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;10/02/2022;2022;CAMIONETA;Antioquia;1
ELECTRICO;ACTIVO;19/01/2022;2022;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;21/01/2022;2022;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;25/01/2022;2022;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;25/03/2022;2022;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;25/03/2022;2022;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;28/01/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;28/01/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;5/02/2022;2022;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;20/01/2022;2022;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;30/03/2022;2022;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;12/02/2022;2022;CAMIONETA;Antioquia;1
ELECTRICO;ACTIVO;16/03/2022;2022;CAMIONETA;Antioquia;1
ELECTRICO;ACTIVO;27/02/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;25/03/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;26/02/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;12/03/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;25/02/2022;2022;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;11/03/2022;2022;CAMIONETA;Antioquia;1
ELECTRICO;ACTIVO;11/03/2022;2022;CAMIONETA;Antioquia;1
ELECTRICO;ACTIVO;14/03/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;14/03/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;14/03/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;14/03/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;15/03/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;14/03/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;14/03/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;18/02/2022;2022;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;11/03/2022;2022;CAMIONETA;Antioquia;1
ELECTRICO;ACTIVO;7/02/2022;2022;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;14/02/2022;2022;CAMIONETA;Antioquia;1
ELECTRICO;ACTIVO;14/02/2022;2022;CAMIONETA;Antioquia;1
ELECTRICO;ACTIVO;10/03/2022;2022;BUS;Bolivar;1
ELECTRICO;ACTIVO;3/02/2022;2022;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;27/01/2022;2022;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;11/03/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;11/03/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;24/02/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;22/02/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;25/02/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;27/01/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;27/01/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;26/02/2022;2022;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;11/03/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;22/03/2022;2022;CAMIONETA;Santander;1
ELECTRICO;ACTIVO;22/03/2022;2022;CAMIONETA;Santander;1
ELECTRICO;ACTIVO;26/01/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;26/01/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;15/03/2022;2022;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;28/01/2022;2022;BUS;Bogota D.C.;1
ELECTRICO;ACTIVO;30/03/2022;2022;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;30/03/2022;2022;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;30/03/2022;2022;CUADRICICLO;Antioquia;1
ELECTRICO;ACTIVO;16/01/2012;2012;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;8/09/2010;2010;MOTOCICLETA;Bolivar;1
ELECTRICO;ACTIVO;15/07/2010;2010;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;20/08/2010;2010;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;15/07/2010;2010;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;27/10/2011;2011;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;23/05/2011;2011;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;25/10/2010;2010;CAMIONETA;Cundinamarca;1
ELECTRICO;ACTIVO;30/10/2010;2010;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;19/10/2011;2011;CAMIONETA;Cundinamarca;1
ELECTRICO;ACTIVO;25/07/2011;2011;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;2/02/2011;2011;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;26/07/2011;2011;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;18/10/2011;2011;CAMIONETA;Cundinamarca;1
ELECTRICO;ACTIVO;23/09/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;4/09/2012;2012;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;2/03/2012;2012;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;24/11/2011;2011;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;18/10/2011;2011;CAMIONETA;Cundinamarca;1
ELECTRICO;ACTIVO;23/01/2014;2014;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;18/09/2012;2012;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;17/07/2012;2012;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;12/05/2012;2012;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;21/11/2011;2011;MOTOCICLETA;Risaralda;1
ELECTRICO;ACTIVO;6/09/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;7/12/2011;2011;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;7/12/2011;2011;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;20/01/2012;2012;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;30/01/2012;2012;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;15/02/2012;2012;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;21/10/2011;2011;CAMIONETA;Cundinamarca;1
ELECTRICO;ACTIVO;27/12/2011;2011;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;18/05/2012;2012;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;8/11/2012;2012;MOTOCICLETA;Choco;1
ELECTRICO;ACTIVO;6/08/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;6/12/2012;2012;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;6/12/2012;2012;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;6/12/2012;2012;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;24/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;16/05/2013;2013;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;28/12/2012;2012;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;15/08/2013;2013;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;15/08/2013;2013;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;15/08/2013;2013;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;30/01/2014;2014;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;15/08/2013;2013;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;15/08/2013;2013;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;15/08/2013;2013;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;28/11/2012;2012;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;31/12/2013;2013;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;18/01/2013;2013;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;24/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;24/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;24/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;24/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;24/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;23/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;23/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;24/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;24/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;8/02/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;24/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;24/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;24/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;24/05/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;15/03/2013;2013;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;27/06/2013;2013;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;11/07/2013;2013;MOTOCICLETA;Norte de Santander;1
ELECTRICO;ACTIVO;23/01/2014;2014;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;3/09/2014;2014;MOTOCICLETA;Casanare;1
ELECTRICO;ACTIVO;3/01/2014;2014;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;2/09/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;17/12/2013;2013;MOTOCICLETA;Cundinamarca;1
ELECTRICO;ACTIVO;18/12/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;5/09/2013;2013;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;4/12/2013;2013;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;14/04/2014;2014;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;11/09/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;24/06/2013;2013;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;11/09/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;28/06/2013;2013;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;27/12/2013;2013;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;18/12/2013;2013;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;2/04/2014;2014;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;21/08/2014;2014;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;19/07/2014;2014;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;19/05/2014;2014;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;14/02/2014;2014;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;1/08/2014;2014;MOTOCICLETA;Cordoba;1
ELECTRICO;ACTIVO;17/02/2014;2014;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;19/12/2014;2014;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;22/07/2015;2015;MOTOCICLETA;Cauca;1
ELECTRICO;ACTIVO;15/05/2014;2014;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;1/08/2014;2014;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;10/09/2014;2014;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;9/06/2014;2014;MOTOCICLETA;Huila;1
ELECTRICO;ACTIVO;15/01/2016;2016;MOTOCICLETA;Huila;1
ELECTRICO;ACTIVO;12/12/2014;2014;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;12/02/2014;2014;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;20/05/2014;2014;MOTOCICLETA;Huila;1
ELECTRICO;ACTIVO;26/08/2015;2015;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;18/09/2014;2014;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;30/07/2014;2014;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;17/12/2014;2014;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;5/05/2014;2014;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;12/08/2014;2014;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;24/07/2014;2014;CAMIONETA;Antioquia;1
ELECTRICO;ACTIVO;29/07/2014;2014;CAMIONETA;Antioquia;1
ELECTRICO;ACTIVO;11/07/2014;2014;CAMIONETA;Antioquia;1
ELECTRICO;ACTIVO;20/03/2014;2014;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;5/03/2014;2014;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;19/11/2014;2014;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;31/03/2015;2015;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;9/02/2016;2016;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;16/03/2015;2015;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;8/02/2016;2016;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;10/04/2015;2015;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;10/11/2015;2015;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;28/11/2014;2014;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;23/04/2015;2015;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;24/02/2015;2015;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;6/03/2015;2015;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;22/01/2015;2015;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;21/11/2014;2014;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;24/12/2014;2014;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;26/12/2014;2014;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;13/02/2015;2015;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;10/02/2015;2015;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;14/05/2015;2015;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;30/10/2014;2014;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;19/09/2014;2014;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;7/01/2015;2015;MOTOCICLETA;Cordoba;1
ELECTRICO;ACTIVO;15/09/2014;2014;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;27/09/2014;2014;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;4/03/2015;2015;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;13/11/2014;2014;CAMIONETA;Risaralda;1
ELECTRICO;ACTIVO;16/05/2015;2015;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;14/10/2015;2015;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;10/06/2015;2015;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;11/06/2015;2015;AUTOMOVIL;Risaralda;1
ELECTRICO;ACTIVO;14/10/2015;2015;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;24/06/2015;2015;AUTOMOVIL;Caldas;1
ELECTRICO;ACTIVO;7/07/2015;2015;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;25/06/2015;2015;AUTOMOVIL;Risaralda;1
ELECTRICO;ACTIVO;2/07/2015;2015;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;16/07/2015;2015;AUTOMOVIL;Valle del Cauca;1
ELECTRICO;ACTIVO;30/06/2015;2015;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;9/06/2015;2015;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;11/11/2015;2015;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;28/08/2015;2015;AUTOMOVIL;Magdalena;1
ELECTRICO;ACTIVO;13/06/2015;2015;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;27/02/2017;2017;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;11/09/2015;2015;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;4/12/2015;2015;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;26/08/2015;2015;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;11/09/2015;2015;AUTOMOVIL;Bolivar;1
ELECTRICO;ACTIVO;22/10/2015;2015;MOTOCICLETA;Caqueta;1
ELECTRICO;ACTIVO;13/06/2015;2015;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;2/12/2015;2015;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;29/12/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;29/04/2016;2016;AUTOMOVIL;Caldas;1
ELECTRICO;ACTIVO;20/05/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;29/10/2015;2015;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;16/10/2015;2015;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;23/06/2016;2016;AUTOMOVIL;Huila;1
ELECTRICO;ACTIVO;31/10/2015;2015;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;19/10/2015;2015;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;27/09/2017;2017;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;30/07/2015;2015;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;29/07/2015;2015;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;25/01/2016;2016;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;11/11/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;4/08/2015;2015;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;8/01/2016;2016;CAMIONETA;Bogota D.C.;1
ELECTRICO;ACTIVO;24/11/2015;2015;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;21/12/2016;2016;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;19/12/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;19/08/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;30/11/2016;2016;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;22/08/2016;2016;AUTOMOVIL;Caldas;1
ELECTRICO;ACTIVO;25/10/2016;2016;AUTOMOVIL;Risaralda;1
ELECTRICO;ACTIVO;22/11/2016;2016;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;11/11/2015;2015;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;4/02/2016;2016;CAMIONETA;Valle del Cauca;1
ELECTRICO;ACTIVO;20/08/2015;2015;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;14/01/2016;2016;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;17/06/2015;2015;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;2/12/2015;2015;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;8/10/2015;2015;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;23/12/2015;2015;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;14/08/2015;2015;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;1/09/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;4/02/2016;2016;MOTOCICLETA;Valle del Cauca;1
ELECTRICO;ACTIVO;11/02/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;1/09/2015;2015;MOTOCICLETA;Bogota D.C.;1
ELECTRICO;ACTIVO;27/05/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;2/10/2015;2015;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;2/12/2016;2016;AUTOMOVIL;Meta;1
ELECTRICO;ACTIVO;18/06/2015;2015;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;28/07/2016;2016;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;28/07/2016;2016;AUTOMOVIL;Antioquia;1
ELECTRICO;ACTIVO;1/02/2016;2016;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;12/11/2015;2015;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;7/09/2015;2015;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;11/10/2018;2018;AUTOMOVIL;Bogota D.C.;1
ELECTRICO;ACTIVO;12/02/2016;2016;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;12/08/2016;2016;MOTOCARRO;Cundinamarca;1
ELECTRICO;ACTIVO;4/08/2016;2016;MOTOCICLETA;Santander;1
ELECTRICO;ACTIVO;21/06/2016;2016;MOTOCICLETA;Antioquia;1
ELECTRICO;ACTIVO;10/11/2016;2016;MOTOCARRO;Cundinamarca;1
ELECTRICO;ACTIVO;10/11/2016;2016;MOTOCARRO;Cundinamarca;1
ELECTRICO;ACTIVO;12/08/2016;2016;MOTOCARRO;Cundinamarca;1
ELECTRICO;ACTIVO;12/08/2016;2016;MOTOCARRO;Cundinamarca;1
