FECHA_REGISTRO;ANIO_REGISTRO;CLASE;DEPARTAMENTO;CANTIDAD 
9/12/2019;2019;CAMION;Cundinamarca;1
9/12/2019;2019;CAMION;Cundinamarca;1
6/11/2020;2020;TRICIMOTO;Valle del Cauca;1
21/01/2020;2020;CAMION;Cundinamarca;1
9/12/2019;2019;CAMION;Cundinamarca;1
5/03/2020;2020;AUTOMOVIL;Antioquia;1
4/10/2019;2019;AUTOMOVIL;Cundinamarca;1
23/07/2020;2020;AUTOMOVIL;Antioquia;1
28/11/2020;2020;AUTOMOVIL;Antioquia;1
28/02/2020;2020;AUTOMOVIL;Bogota D.C.;1
27/02/2020;2020;AUTOMOVIL;Bogota D.C.;1
29/02/2020;2020;AUTOMOVIL;Bogota D.C.;1
9/11/2020;2020;BUS;Bogota D.C.;1
9/11/2020;2020;BUS;Bogota D.C.;1
9/11/2020;2020;BUS;Bogota D.C.;1
9/11/2020;2020;BUS;Bogota D.C.;1
9/11/2020;2020;BUS;Bogota D.C.;1
10/11/2020;2020;BUS;Bogota D.C.;1
10/11/2020;2020;BUS;Bogota D.C.;1
9/11/2020;2020;BUS;Bogota D.C.;1
10/11/2020;2020;BUS;Bogota D.C.;1
11/09/2019;2019;TRICIMOTO;Valle del Cauca;1
19/11/2019;2019;AUTOMOVIL;Antioquia;1
27/11/2019;2019;AUTOMOVIL;Bogota D.C.;1
29/11/2019;2019;AUTOMOVIL;Antioquia;1
20/09/2019;2019;AUTOMOVIL;Antioquia;1
30/08/2019;2019;AUTOMOVIL;Antioquia;1
9/08/2019;2019;AUTOMOVIL;Bogota D.C.;1
15/08/2019;2019;AUTOMOVIL;Antioquia;1
3/09/2019;2019;CUADRICICLO;Bogota D.C.;1
1/04/2019;2019;CUADRICICLO;Antioquia;1
1/04/2019;2019;CUADRICICLO;Antioquia;1
8/10/2019;2019;CUADRICICLO;Bogota D.C.;1
27/09/2019;2019;CUADRICICLO;Bogota D.C.;1
10/04/2019;2019;CUADRICICLO;Bogota D.C.;1
31/07/2019;2019;CUADRICICLO;Bogota D.C.;1
9/04/2019;2019;CUADRICICLO;Antioquia;1
30/03/2019;2019;CUADRICICLO;Antioquia;1
16/05/2019;2019;CUADRICICLO;Antioquia;1
9/05/2019;2019;CUADRICICLO;Bogota D.C.;1
6/04/2019;2019;AUTOMOVIL;Antioquia;1
21/09/2019;2019;MOTOCICLETA;Cundinamarca;1
22/11/2019;2019;AUTOMOVIL;Bogota D.C.;1
13/09/2019;2019;CAMION;Cundinamarca;1
23/05/2019;2019;AUTOMOVIL;Atlantico;1
11/07/2019;2019;AUTOMOVIL;Antioquia;1
20/12/2019;2019;AUTOMOVIL;Bogota D.C.;1
16/10/2019;2019;AUTOMOVIL;Cundinamarca;1
4/10/2019;2019;AUTOMOVIL;Bogota D.C.;1
18/09/2019;2019;AUTOMOVIL;Bogota D.C.;1
31/08/2019;2019;AUTOMOVIL;Antioquia;1
30/11/2019;2019;AUTOMOVIL;Bogota D.C.;1
31/08/2019;2019;AUTOMOVIL;Antioquia;1
30/09/2019;2019;AUTOMOVIL;Bogota D.C.;1
30/08/2019;2019;AUTOMOVIL;Bogota D.C.;1
9/09/2019;2019;AUTOMOVIL;Bogota D.C.;1
31/05/2019;2019;AUTOMOVIL;Bogota D.C.;1
11/05/2019;2019;AUTOMOVIL;Bogota D.C.;1
29/04/2019;2019;AUTOMOVIL;Antioquia;1
10/06/2019;2019;AUTOMOVIL;Bogota D.C.;1
11/06/2019;2019;AUTOMOVIL;Antioquia;1
9/09/2019;2019;BUS;Valle del Cauca;1
10/11/2020;2020;BUS;Bogota D.C.;1
30/04/2019;2019;AUTOMOVIL;Antioquia;1
3/05/2019;2019;AUTOMOVIL;Bogota D.C.;1
16/05/2019;2019;AUTOMOVIL;Bogota D.C.;1
11/06/2019;2019;AUTOMOVIL;Bogota D.C.;1
7/05/2019;2019;AUTOMOVIL;Bogota D.C.;1
23/07/2019;2019;AUTOMOVIL;Bogota D.C.;1
25/09/2020;2020;BUS;Cordoba;1
21/06/2019;2019;CAMIONETA;Bogota D.C.;1
24/02/2021;2021;AUTOMOVIL;Cundinamarca;1
26/11/2021;2021;AUTOMOVIL;Bogota D.C.;1
25/03/2021;2021;AUTOMOVIL;Bogota D.C.;1
12/11/2021;2021;AUTOMOVIL;Cundinamarca;1
24/02/2021;2021;AUTOMOVIL;Cundinamarca;1
26/02/2021;2021;AUTOMOVIL;Antioquia;1
3/05/2019;2019;AUTOMOVIL;Bogota D.C.;1
29/04/2019;2019;AUTOMOVIL;Bogota D.C.;1
16/07/2020;2020;CAMIONETA;Bogota D.C.;1
24/03/2021;2021;CAMIONETA;Bogota D.C.;1
29/12/2020;2020;CAMIONETA;Antioquia;1
10/02/2020;2020;CUADRICICLO;Meta;1
23/09/2019;2019;AUTOMOVIL;Bogota D.C.;1
30/11/2020;2020;CUADRICICLO;Bogota D.C.;1
30/10/2020;2020;CUADRICICLO;Caldas;1
1/09/2021;2021;CUADRICICLO;Risaralda;1
10/08/2021;2021;CUADRICICLO;Antioquia;1
12/07/2021;2021;CUADRICICLO;Caldas;1
20/02/2020;2020;AUTOMOVIL;Bogota D.C.;1
29/02/2020;2020;AUTOMOVIL;Bogota D.C.;1
11/12/2020;2020;CAMIONETA;Antioquia;1
18/11/2020;2020;MOTOTRICICLO;Cundinamarca;1
28/12/2020;2020;MOTOCICLETA;Antioquia;1
28/12/2020;2020;MOTOCICLETA;Antioquia;1
13/01/2021;2021;MOTOCICLETA;Antioquia;1
4/02/2021;2021;CUADRICICLO;Antioquia;1
1/03/2021;2021;AUTOMOVIL;Bogota D.C.;1
13/08/2019;2019;AUTOMOVIL;Antioquia;1
24/03/2021;2021;AUTOMOVIL;Bogota D.C.;1
19/07/2021;2021;AUTOMOVIL;Meta;1
13/08/2021;2021;CAMIONETA;Antioquia;1
5/08/2019;2019;TRICIMOTO;Valle del Cauca;1
4/10/2021;2021;CAMIONETA;Valle del Cauca;1
26/06/2020;2020;CAMIONETA;Bogota D.C.;1
19/10/2021;2021;CAMIONETA;Antioquia;1
5/10/2021;2021;CAMIONETA;Bogota D.C.;1
11/10/2021;2021;CAMIONETA;Antioquia;1
5/02/2020;2020;CUADRICICLO;Antioquia;1
29/09/2021;2021;CUADRICICLO;Bogota D.C.;1
2/03/2022;2022;CUADRICICLO;Valle del Cauca;1
14/10/2021;2021;CUADRICICLO;Valle del Cauca;1
11/10/2021;2021;CUADRICICLO;Antioquia;1
12/10/2021;2021;CUADRICICLO;Antioquia;1
25/09/2021;2021;CUADRICICLO;Antioquia;1
24/03/2021;2021;AUTOMOVIL;Santander;1
30/08/2019;2019;AUTOMOVIL;Antioquia;1
1/10/2020;2020;TRICIMOTO;Valle del Cauca;1
7/12/2020;2020;CAMIONETA;Bogota D.C.;1
22/10/2021;2021;CAMIONETA;Antioquia;1
23/07/2021;2021;CAMIONETA;Antioquia;1
22/10/2021;2021;CAMIONETA;Antioquia;1
27/10/2021;2021;CAMIONETA;Antioquia;1
18/11/2021;2021;CAMIONETA;Antioquia;1
22/10/2021;2021;CAMIONETA;Antioquia;1
9/11/2020;2020;MOTOCICLETA;Cundinamarca;1
9/08/2019;2019;AUTOMOVIL;Santander;1
16/07/2019;2019;AUTOMOVIL;Bogota D.C.;1
5/04/2019;2019;CUADRICICLO;Antioquia;1
30/10/2020;2020;CUADRICICLO;Bogota D.C.;1
18/05/2020;2020;CUADRICICLO;Antioquia;1
15/12/2020;2020;CUADRICICLO;Bogota D.C.;1
15/02/2021;2021;CUADRICICLO;Antioquia;1
21/04/2021;2021;CUADRICICLO;Bogota D.C.;1
30/06/2021;2021;CUADRICICLO;Cundinamarca;1
23/04/2021;2021;CUADRICICLO;Bogota D.C.;1
19/05/2021;2021;CUADRICICLO;Bogota D.C.;1
23/12/2020;2020;MOTOCICLETA;Valle del Cauca;1
23/08/2019;2019;AUTOMOVIL;Cundinamarca;1
31/07/2019;2019;CUADRICICLO;Bogota D.C.;1
5/08/2019;2019;CUADRICICLO;Antioquia;1
9/08/2019;2019;CUADRICICLO;Bogota D.C.;1
14/08/2019;2019;CUADRICICLO;Bogota D.C.;1
6/09/2019;2019;CUADRICICLO;Bogota D.C.;1
24/10/2019;2019;CUADRICICLO;Bogota D.C.;1
2/07/2019;2019;CUADRICICLO;Antioquia;1
5/08/2019;2019;CUADRICICLO;Antioquia;1
22/07/2019;2019;CUADRICICLO;Antioquia;1
11/09/2019;2019;CUADRICICLO;Bogota D.C.;1
27/05/2020;2020;AUTOMOVIL;Bogota D.C.;1
6/12/2019;2019;BUS;Antioquia;1
6/12/2019;2019;BUS;Antioquia;1
28/11/2019;2019;BUS;Antioquia;1
6/12/2019;2019;BUS;Antioquia;1
6/12/2019;2019;BUS;Antioquia;1
6/12/2019;2019;BUS;Antioquia;1
6/12/2019;2019;BUS;Antioquia;1
28/11/2019;2019;BUS;Antioquia;1
10/01/2020;2020;AUTOMOVIL;Cundinamarca;1
6/12/2019;2019;BUS;Antioquia;1
6/12/2019;2019;BUS;Antioquia;1
6/12/2019;2019;BUS;Antioquia;1
19/06/2020;2020;AUTOMOVIL;Bogota D.C.;1
18/06/2020;2020;AUTOMOVIL;Bogota D.C.;1
18/06/2020;2020;AUTOMOVIL;Bogota D.C.;1
6/12/2019;2019;BUS;Antioquia;1
10/09/2019;2019;CUADRICICLO;Bogota D.C.;1
11/02/2022;2022;CUADRICICLO;Bogota D.C.;1
30/07/2021;2021;CUADRICICLO;Cundinamarca;1
2/08/2021;2021;CUADRICICLO;Santander;1
27/08/2020;2020;CUADRICICLO;Cundinamarca;1
19/02/2022;2022;CAMIONETA;Bogota D.C.;1
12/08/2021;2021;CAMIONETA;Bogota D.C.;1
25/02/2022;2022;CAMIONETA;Bogota D.C.;1
17/11/2020;2020;CUADRICICLO;Bogota D.C.;1
20/10/2020;2020;CUADRICICLO;Bogota D.C.;1
24/09/2020;2020;TRICIMOTO;Valle del Cauca;1
5/04/2021;2021;AUTOMOVIL;Antioquia;1
28/09/2020;2020;AUTOMOVIL;Bogota D.C.;1
11/06/2020;2020;AUTOMOVIL;Bogota D.C.;1
31/07/2020;2020;CUADRICICLO;Antioquia;1
31/07/2020;2020;CUADRICICLO;Antioquia;1
4/08/2020;2020;CUADRICICLO;Antioquia;1
30/07/2020;2020;CUADRICICLO;Antioquia;1
31/07/2020;2020;CUADRICICLO;Antioquia;1
28/12/2020;2020;CUADRICICLO;Antioquia;1
31/07/2020;2020;CUADRICICLO;Antioquia;1
30/07/2020;2020;CUADRICICLO;Antioquia;1
31/07/2020;2020;CUADRICICLO;Antioquia;1
30/07/2020;2020;CUADRICICLO;Antioquia;1
6/11/2021;2021;CAMIONETA;Antioquia;1
25/02/2022;2022;AUTOMOVIL;Bogota D.C.;1
23/03/2022;2022;AUTOMOVIL;Antioquia;1
24/09/2021;2021;CAMIONETA;Bogota D.C.;1
15/10/2021;2021;CAMIONETA;Bogota D.C.;1
10/06/2021;2021;MOTOCARRO;Valle del Cauca;1
12/05/2021;2021;CUADRICICLO;Antioquia;1
23/07/2021;2021;CUADRICICLO;Antioquia;1
11/02/2022;2022;AUTOMOVIL;Bogota D.C.;1
25/02/2022;2022;AUTOMOVIL;Bogota D.C.;1
11/03/2022;2022;AUTOMOVIL;Bogota D.C.;1
2/12/2021;2021;CAMIONETA;Bogota D.C.;1
23/11/2021;2021;CAMIONETA;Atlantico;1
13/12/2021;2021;CAMIONETA;Antioquia;1
15/01/2022;2022;CAMIONETA;Bogota D.C.;1
15/01/2022;2022;CAMIONETA;Bogota D.C.;1
15/01/2022;2022;CAMIONETA;Bogota D.C.;1
8/02/2022;2022;CAMIONETA;Cauca;1
8/02/2022;2022;CAMIONETA;Cauca;1
5/05/2020;2020;AUTOMOVIL;Bogota D.C.;1
5/03/2020;2020;AUTOMOVIL;Bogota D.C.;1
24/10/2020;2020;AUTOMOVIL;Bogota D.C.;1
17/11/2021;2021;CAMIONETA;Cundinamarca;1
27/10/2021;2021;CAMIONETA;Antioquia;1
11/12/2020;2020;MOTOCICLETA;Risaralda;1
9/09/2019;2019;BUS;Valle del Cauca;1
21/07/2021;2021;CAMIONETA;Cundinamarca;1
28/06/2019;2019;AUTOMOVIL;Bogota D.C.;1
22/05/2019;2019;AUTOMOVIL;Bogota D.C.;1
11/03/2020;2020;CAMIONETA;Antioquia;1
20/08/2020;2020;TRICIMOTO;Valle del Cauca;1
13/11/2020;2020;MOTOCARRO;Valle del Cauca;1
11/05/2021;2021;CUADRICICLO;Antioquia;1
12/05/2021;2021;CUADRICICLO;Antioquia;1
13/05/2021;2021;CUADRICICLO;Antioquia;1
22/11/2021;2021;CAMIONETA;Bogota D.C.;1
22/01/2021;2021;AUTOMOVIL;Bogota D.C.;1
24/11/2020;2020;AUTOMOVIL;Bogota D.C.;1
31/05/2021;2021;AUTOMOVIL;Bogota D.C.;1
2/02/2021;2021;BUS;Bogota D.C.;1
1/02/2021;2021;BUS;Bogota D.C.;1
2/02/2021;2021;BUS;Bogota D.C.;1
1/02/2021;2021;BUS;Bogota D.C.;1
2/02/2021;2021;BUS;Bogota D.C.;1
27/09/2019;2019;CAMIONETA;Antioquia;1
1/02/2021;2021;BUS;Bogota D.C.;1
1/02/2021;2021;BUS;Bogota D.C.;1
1/02/2021;2021;BUS;Bogota D.C.;1
1/02/2021;2021;BUS;Bogota D.C.;1
1/02/2021;2021;BUS;Bogota D.C.;1
1/02/2021;2021;BUS;Bogota D.C.;1
1/02/2021;2021;BUS;Bogota D.C.;1
27/07/2021;2021;AUTOMOVIL;Bogota D.C.;1
15/06/2021;2021;CUADRICICLO;Valle del Cauca;1
24/02/2021;2021;AUTOMOVIL;Bogota D.C.;1
25/02/2021;2021;AUTOMOVIL;Santander;1
23/06/2021;2021;TRICIMOTO;Bolivar;1
6/12/2019;2019;AUTOMOVIL;Antioquia;1
12/03/2020;2020;AUTOMOVIL;Antioquia;1
18/02/2020;2020;AUTOMOVIL;Bogota D.C.;1
30/07/2021;2021;AUTOMOVIL;Antioquia;1
29/05/2020;2020;CAMIONETA;Bogota D.C.;1
11/06/2020;2020;CAMIONETA;Bogota D.C.;1
29/07/2021;2021;TRICIMOTO;Antioquia;1
9/07/2021;2021;AUTOMOVIL;Antioquia;1
28/12/2020;2020;MOTOCICLETA;Antioquia;1
18/09/2019;2019;AUTOMOVIL;Bogota D.C.;1
19/03/2022;2022;BUS;Antioquia;1
18/11/2020;2020;AUTOMOVIL;Bogota D.C.;1
30/12/2020;2020;AUTOMOVIL;Antioquia;1
12/03/2021;2021;CAMION;Cundinamarca;1
4/09/2020;2020;CUADRICICLO;Bogota D.C.;1
11/03/2020;2020;CUADRICICLO;Bogota D.C.;1
27/02/2021;2021;CUADRICICLO;Bogota D.C.;1
30/07/2020;2020;CUADRICICLO;Bogota D.C.;1
30/05/2020;2020;CUADRICICLO;Cundinamarca;1
29/05/2020;2020;CUADRICICLO;Bogota D.C.;1
2/09/2021;2021;CAMIONETA;Bogota D.C.;1
30/09/2020;2020;CAMIONETA;Bogota D.C.;1
11/02/2022;2022;AUTOMOVIL;Bogota D.C.;1
14/10/2021;2021;AUTOMOVIL;Bogota D.C.;1
16/10/2020;2020;AUTOMOVIL;Bogota D.C.;1
29/08/2019;2019;AUTOMOVIL;Antioquia;1
17/03/2020;2020;AUTOMOVIL;Antioquia;1
16/10/2020;2020;AUTOMOVIL;Bogota D.C.;1
20/09/2019;2019;AUTOMOVIL;Antioquia;1
16/10/2019;2019;AUTOMOVIL;Bogota D.C.;1
30/11/2019;2019;AUTOMOVIL;Antioquia;1
30/11/2019;2019;AUTOMOVIL;Bogota D.C.;1
23/09/2019;2019;AUTOMOVIL;Antioquia;1
4/10/2019;2019;CAMIONETA;Cundinamarca;1
29/05/2020;2020;AUTOMOVIL;Cundinamarca;1
31/01/2022;2022;CAMION;Antioquia;1
31/01/2022;2022;CAMION;Antioquia;1
31/01/2022;2022;CAMION;Antioquia;1
13/10/2021;2021;CAMIONETA;Cundinamarca;1
22/02/2022;2022;CUADRICICLO;Bogota D.C.;1
26/06/2021;2021;AUTOMOVIL;Meta;1
10/12/2021;2021;AUTOMOVIL;Antioquia;1
1/06/2020;2020;CUADRICICLO;Antioquia;1
9/09/2019;2019;BUS;Valle del Cauca;1
6/12/2019;2019;MOTOCICLETA;Bogota D.C.;1
9/12/2020;2020;MOTOCICLETA;Caldas;1
17/03/2021;2021;MOTOCARRO;Cundinamarca;1
3/12/2021;2021;MOTOCARRO;Cundinamarca;1
22/01/2022;2022;BUS;Bogota D.C.;1
29/04/2021;2021;AUTOMOVIL;Bogota D.C.;1
5/03/2020;2020;TRICIMOTO;Valle del Cauca;1
29/10/2021;2021;TRICIMOTO;Valle del Cauca;1
29/10/2021;2021;AUTOMOVIL;Antioquia;1
13/05/2021;2021;AUTOMOVIL;Bogota D.C.;1
16/03/2022;2022;AUTOMOVIL;Antioquia;1
22/09/2021;2021;AUTOMOVIL;Atlantico;1
16/09/2021;2021;AUTOMOVIL;Cundinamarca;1
10/12/2020;2020;MOTOCICLETA;Antioquia;1
29/12/2021;2021;AUTOMOVIL;Cundinamarca;1
25/01/2022;2022;AUTOMOVIL;Bogota D.C.;1
27/12/2021;2021;AUTOMOVIL;Bogota D.C.;1
29/12/2021;2021;AUTOMOVIL;Cundinamarca;1
3/12/2021;2021;MOTOCARRO;Cundinamarca;1
30/05/2020;2020;AUTOMOVIL;Antioquia;1
12/11/2020;2020;CUADRICICLO;Cauca;1
30/12/2020;2020;AUTOMOVIL;Antioquia;1
30/12/2020;2020;AUTOMOVIL;Antioquia;1
12/11/2021;2021;CAMIONETA;Bogota D.C.;1
25/01/2022;2022;AUTOMOVIL;Bogota D.C.;1
9/11/2020;2020;BUS;Bogota D.C.;1
9/11/2020;2020;BUS;Bogota D.C.;1
9/11/2020;2020;BUS;Bogota D.C.;1
9/11/2020;2020;BUS;Bogota D.C.;1
9/11/2020;2020;BUS;Bogota D.C.;1
9/11/2020;2020;BUS;Bogota D.C.;1
9/11/2020;2020;BUS;Bogota D.C.;1
3/11/2020;2020;BUS;Bogota D.C.;1
9/11/2020;2020;BUS;Bogota D.C.;1
10/11/2020;2020;BUS;Bogota D.C.;1
10/11/2020;2020;BUS;Bogota D.C.;1
10/11/2020;2020;BUS;Bogota D.C.;1
20/12/2021;2021;CAMIONETA;Cundinamarca;1
5/10/2021;2021;AUTOMOVIL;Antioquia;1
30/03/2022;2022;CAMIONETA;Bogota D.C.;1
24/11/2021;2021;CAMIONETA;Cundinamarca;1
4/12/2020;2020;BUS;Bogota D.C.;1
4/12/2020;2020;BUS;Bogota D.C.;1
4/12/2020;2020;BUS;Bogota D.C.;1
4/12/2020;2020;BUS;Bogota D.C.;1
4/12/2020;2020;BUS;Bogota D.C.;1
4/12/2020;2020;BUS;Bogota D.C.;1
4/12/2020;2020;BUS;Bogota D.C.;1
4/12/2020;2020;BUS;Bogota D.C.;1
4/12/2020;2020;BUS;Bogota D.C.;1
4/12/2020;2020;BUS;Bogota D.C.;1
4/12/2020;2020;BUS;Bogota D.C.;1
4/12/2020;2020;BUS;Bogota D.C.;1
17/02/2021;2021;TRICIMOTO;Valle del Cauca;1
27/11/2021;2021;AUTOMOVIL;Bogota D.C.;1
14/01/2022;2022;CAMIONETA;Antioquia;1
7/01/2021;2021;AUTOMOVIL;Bolivar;1
17/03/2021;2021;AUTOMOVIL;Bogota D.C.;1
7/01/2021;2021;AUTOMOVIL;Antioquia;1
26/01/2022;2022;BUS;Bogota D.C.;1
1/06/2020;2020;CAMIONETA;Bogota D.C.;1
17/06/2020;2020;CAMIONETA;Bogota D.C.;1
25/06/2020;2020;CAMIONETA;Bogota D.C.;1
15/01/2022;2022;BUS;Bogota D.C.;1
31/01/2022;2022;BUS;Bogota D.C.;1
19/02/2022;2022;BUS;Bogota D.C.;1
16/12/2021;2021;CUADRICICLO;Caldas;1
21/01/2022;2022;BUS;Bogota D.C.;1
19/01/2022;2022;BUS;Bogota D.C.;1
21/01/2022;2022;BUS;Bogota D.C.;1
28/01/2022;2022;BUS;Bogota D.C.;1
26/01/2022;2022;BUS;Bogota D.C.;1
26/01/2022;2022;BUS;Bogota D.C.;1
12/03/2022;2022;BUS;Bogota D.C.;1
25/02/2022;2022;BUS;Bogota D.C.;1
23/08/2021;2021;AUTOMOVIL;Bogota D.C.;1
23/08/2021;2021;AUTOMOVIL;Bogota D.C.;1
15/01/2022;2022;AUTOMOVIL;Antioquia;1
21/01/2022;2022;BUS;Bogota D.C.;1
24/01/2022;2022;BUS;Bogota D.C.;1
17/02/2022;2022;CAMIONETA;Bogota D.C.;1
19/02/2020;2020;CAMIONETA;Antioquia;1
18/02/2022;2022;BUS;Bogota D.C.;1
19/02/2022;2022;BUS;Bogota D.C.;1
5/02/2022;2022;BUS;Bogota D.C.;1
19/02/2022;2022;BUS;Bogota D.C.;1
5/02/2022;2022;BUS;Bogota D.C.;1
24/01/2022;2022;BUS;Bogota D.C.;1
5/02/2022;2022;BUS;Bogota D.C.;1
26/02/2022;2022;BUS;Bogota D.C.;1
5/02/2022;2022;BUS;Bogota D.C.;1
1/02/2022;2022;BUS;Bogota D.C.;1
24/01/2022;2022;BUS;Bogota D.C.;1
1/02/2022;2022;BUS;Bogota D.C.;1
5/03/2021;2021;CAMIONETA;Bogota D.C.;1
2/02/2022;2022;BUS;Bogota D.C.;1
18/02/2022;2022;BUS;Bogota D.C.;1
31/01/2022;2022;BUS;Bogota D.C.;1
31/01/2022;2022;BUS;Bogota D.C.;1
18/02/2022;2022;BUS;Bogota D.C.;1
24/02/2022;2022;BUS;Bogota D.C.;1
24/01/2022;2022;BUS;Bogota D.C.;1
17/03/2020;2020;AUTOMOVIL;Antioquia;1
3/12/2021;2021;MOTOCARRO;Cundinamarca;1
3/12/2021;2021;MOTOCARRO;Cundinamarca;1
3/12/2021;2021;MOTOCARRO;Cundinamarca;1
10/11/2021;2021;MOTOCARRO;Cundinamarca;1
1/02/2022;2022;BUS;Bogota D.C.;1
24/01/2022;2022;BUS;Bogota D.C.;1
1/02/2022;2022;BUS;Bogota D.C.;1
24/01/2022;2022;BUS;Bogota D.C.;1
26/02/2022;2022;BUS;Bogota D.C.;1
18/02/2022;2022;BUS;Bogota D.C.;1
29/12/2020;2020;CAMIONETA;Cundinamarca;1
29/12/2020;2020;CAMIONETA;Cundinamarca;1
11/11/2020;2020;BUS;Bogota D.C.;1
11/11/2020;2020;BUS;Bogota D.C.;1
11/11/2020;2020;BUS;Bogota D.C.;1
11/11/2020;2020;BUS;Bogota D.C.;1
11/11/2020;2020;BUS;Bogota D.C.;1
12/11/2020;2020;BUS;Bogota D.C.;1
11/11/2020;2020;BUS;Bogota D.C.;1
11/11/2020;2020;BUS;Bogota D.C.;1
3/12/2020;2020;BUS;Bogota D.C.;1
3/12/2020;2020;BUS;Bogota D.C.;1
3/12/2021;2021;MOTOCICLETA;Antioquia;1
29/12/2020;2020;BUS;Valle del Cauca;1
29/12/2020;2020;BUS;Valle del Cauca;1
30/09/2020;2020;AUTOMOVIL;Bogota D.C.;1
22/07/2021;2021;AUTOMOVIL;Casanare;1
4/02/2022;2022;AUTOMOVIL;Bogota D.C.;1
30/11/2021;2021;CAMIONETA;Antioquia;1
30/12/2021;2021;BUS;Bogota D.C.;1
15/01/2022;2022;BUS;Bogota D.C.;1
15/01/2022;2022;BUS;Bogota D.C.;1
15/01/2022;2022;BUS;Bogota D.C.;1
15/01/2022;2022;BUS;Bogota D.C.;1
15/01/2022;2022;BUS;Bogota D.C.;1
15/12/2021;2021;AUTOMOVIL;Antioquia;1
29/11/2021;2021;AUTOMOVIL;Antioquia;1
21/08/2020;2020;TRICIMOTO;Valle del Cauca;1
31/08/2021;2021;CAMIONETA;Bogota D.C.;1
27/01/2021;2021;MOTOTRICICLO;Cundinamarca;1
16/12/2021;2021;AUTOMOVIL;Antioquia;1
29/04/2021;2021;AUTOMOVIL;Antioquia;1
13/05/2021;2021;MOTOTRICICLO;Cundinamarca;1
9/03/2021;2021;TRICIMOTO;Valle del Cauca;1
25/10/2021;2021;AUTOMOVIL;Bogota D.C.;1
25/10/2021;2021;AUTOMOVIL;Bogota D.C.;1
29/07/2021;2021;AUTOMOVIL;Bolivar;1
29/07/2021;2021;AUTOMOVIL;Bolivar;1
13/08/2021;2021;CAMIONETA;Antioquia;1
14/05/2021;2021;MOTOCARRO;Cundinamarca;1
19/05/2021;2021;MOTOCARRO;Cundinamarca;1
14/05/2021;2021;MOTOCARRO;Cundinamarca;1
17/03/2021;2021;MOTOCARRO;Cundinamarca;1
17/03/2021;2021;MOTOCARRO;Cundinamarca;1
28/07/2021;2021;CAMIONETA;Bogota D.C.;1
3/07/2021;2021;TRICIMOTO;Valle del Cauca;1
28/12/2020;2020;CUADRICICLO;Antioquia;1
28/12/2020;2020;CUADRICICLO;Antioquia;1
28/12/2020;2020;CUADRICICLO;Antioquia;1
28/12/2020;2020;CUADRICICLO;Antioquia;1
31/07/2020;2020;CUADRICICLO;Antioquia;1
31/07/2020;2020;CUADRICICLO;Antioquia;1
31/07/2020;2020;CUADRICICLO;Antioquia;1
31/07/2020;2020;CUADRICICLO;Antioquia;1
31/07/2020;2020;CUADRICICLO;Antioquia;1
30/07/2020;2020;CUADRICICLO;Antioquia;1
31/07/2020;2020;CUADRICICLO;Antioquia;1
30/07/2020;2020;CUADRICICLO;Antioquia;1
30/07/2020;2020;CUADRICICLO;Antioquia;1
30/07/2020;2020;CUADRICICLO;Antioquia;1
30/07/2020;2020;CUADRICICLO;Antioquia;1
31/07/2020;2020;CUADRICICLO;Antioquia;1
13/11/2021;2021;CAMIONETA;Norte de Santander;1
3/12/2020;2020;BUS;Bogota D.C.;1
3/12/2020;2020;BUS;Bogota D.C.;1
3/12/2020;2020;BUS;Bogota D.C.;1
3/12/2020;2020;BUS;Bogota D.C.;1
4/12/2020;2020;BUS;Bogota D.C.;1
14/05/2021;2021;MOTOCARRO;Cundinamarca;1
30/06/2021;2021;AUTOMOVIL;Bogota D.C.;1
26/01/2021;2021;AUTOMOVIL;Antioquia;1
8/02/2021;2021;AUTOMOVIL;Cundinamarca;1
27/11/2020;2020;AUTOMOVIL;Antioquia;1
4/12/2020;2020;BUS;Bogota D.C.;1
27/01/2021;2021;CAMIONETA;Antioquia;1
11/02/2022;2022;CAMIONETA;Valle del Cauca;1
3/03/2022;2022;CAMIONETA;Bogota D.C.;1
10/11/2021;2021;MOTOCARRO;Cundinamarca;1
24/01/2020;2020;AUTOMOVIL;Bogota D.C.;1
6/10/2021;2021;CAMIONETA;Cundinamarca;1
15/03/2022;2022;CAMIONETA;Bogota D.C.;1
5/10/2021;2021;CAMIONETA;Valle del Cauca;1
14/02/2022;2022;CAMIONETA;Antioquia;1
31/10/2020;2020;CAMIONETA;Bogota D.C.;1
20/03/2020;2020;CAMIONETA;Antioquia;1
18/12/2021;2021;AUTOMOVIL;Antioquia;1
28/12/2021;2021;CAMIONETA;Bogota D.C.;1
14/12/2021;2021;CAMIONETA;Bogota D.C.;1
27/10/2021;2021;CAMIONETA;Antioquia;1
9/07/2020;2020;CAMION;Antioquia;1
14/12/2020;2020;CAMION;Antioquia;1
9/03/2020;2020;CAMION;Cundinamarca;1
1/02/2021;2021;CAMION;Cundinamarca;1
27/12/2021;2021;AUTOMOVIL;Antioquia;1
30/12/2021;2021;AUTOMOVIL;Antioquia;1
2/10/2021;2021;CUADRICICLO;Bogota D.C.;1
30/09/2021;2021;CUADRICICLO;Bogota D.C.;1
28/01/2022;2022;CAMIONETA;Bogota D.C.;1
2/03/2022;2022;MOTOCICLETA;Antioquia;1
6/08/2021;2021;AUTOMOVIL;Bogota D.C.;1
